birthYear,birthDate,deathYear,deathCause_label,profession
1911-01-01T00:00:00+02:00,1911-06-03,1999-01-01T00:00:00+02:00,cerebral_problems,Actress scriptwriter
1911-01-01T00:00:00+02:00,1911-06-03,1999-01-01T00:00:00+02:00,other_diseases,Actress scriptwriter
1911-01-01T00:00:00+02:00,1911-09-15,1977-01-01T00:00:00+02:00,cardiovascular_problems,Romanian actor and poet
1911-01-01T00:00:00+02:00,{1911-01-08|1911-02-09},1970-01-01T00:00:00+02:00,cancer,American burlesque performer actress author
1911-01-01T00:00:00+02:00,1911-03-13,1986-01-01T00:00:00+02:00,cerebral_problems,Speculative fiction author founder of Scientology
{1911-01-01T00:00:00+02:00|1913-01-01T00:00:00+02:00},{1911-11-02|1913-11-24},1956-01-01T00:00:00+02:00,other_respiratory_problems,American writer
1912-01-01T00:00:00+02:00,1912-06-06,1951-01-01T00:00:00+02:00,cardiovascular_problems,Actress author
1912-01-01T00:00:00+02:00,1912-06-06,1951-01-01T00:00:00+02:00,accidents_murder_and_war,Actress author
1912-01-01T00:00:00+02:00,1912-04-29,1977-01-01T00:00:00+02:00,cerebral_problems,Actor director screenwriter
{1911-01-01T00:00:00+02:00|1913-01-01T00:00:00+02:00},1913-01-01T00:00:00+02:00,{1973-01-01T00:00:00+02:00|1975-01-01T00:00:00+02:00},cancer,Ğainter writer
1913-01-01T00:00:00+02:00,1913-11-25,1993-01-01T00:00:00+02:00,other_diseases,American writer
1914-01-01T00:00:00+02:00,1914-09-26,{2010-01-01T00:00:00+02:00|2011-01-01T00:00:00+02:00},pneumonia,American author fitness trainer and businessman
1914-01-01T00:00:00+02:00,1914-10-30,1997-01-01T00:00:00+02:00,cerebral_problems,American poet publisher
1914-01-01T00:00:00+02:00,{1914-04-15|1914-04-25},1965-01-01T00:00:00+02:00,cardiovascular_problems,American screenwriter and political activist
1914-01-01T00:00:00+02:00,1914-01-01T00:00:00+02:00,1941-01-01T00:00:00+02:00,accidents_murder_and_war,Croatian communist poet and writer
1915-01-01T00:00:00+02:00,1915-04-18,1960-01-01T00:00:00+02:00,cancer,American poet
1915-01-01T00:00:00+02:00,{1915-02-21|1915-06-07},1979-01-01T00:00:00+02:00,cardiovascular_problems,American sportswriter
1915-01-01T00:00:00+02:00,1915-04-16,2010-01-01T00:00:00+02:00,cancer,Comedy writer
1916-01-01T00:00:00+02:00,1916-10-23,2008-01-01T00:00:00+02:00,cardiovascular_problems,American author
1916-01-01T00:00:00+02:00,1916-11-14,2011-01-01T00:00:00+02:00,natural_death,American television writer and producer
1916-01-01T00:00:00+02:00,1916-10-20,1995-01-01T00:00:00+02:00,cardiovascular_problems,American writer
1917-01-01T00:00:00+02:00,{1917-01-01T00:00:00+02:00|1917-10-17},1991-01-01T00:00:00+02:00,cancer,Australian writer
1918-01-01T00:00:00+02:00,1918-08-07,2007-01-01T00:00:00+02:00,cerebral_problems,sociologist professor author
1919-01-01T00:00:00+02:00,1919-09-16,2002-01-01T00:00:00+02:00,cardiovascular_problems,American actor director and screenwriter
1920-01-01T00:00:00+02:00,{1920-08-05|1920-08-06},1985-01-01T00:00:00+02:00,cancer,Comedian writer
1920-01-01T00:00:00+02:00,1920-04-16,1981-01-01T00:00:00+02:00,cancer,British writer
1920-01-01T00:00:00+02:00,1920-05-09,2004-01-01T00:00:00+02:00,cancer,screenwriter
1920-01-01T00:00:00+02:00,1920-05-20,2011-01-01T00:00:00+02:00,pneumonia,English singer actress and author best known for her role as Betty Williams on Coronation Street
1920-01-01T00:00:00+02:00,1920-02-19,2003-01-01T00:00:00+02:00,cancer,Socialite author
1921-01-01T00:00:00+02:00,1921-08-21,1986-01-01T00:00:00+02:00,cerebral_problems,Screenwriter
1921-01-01T00:00:00+02:00,1921-09-27,1991-01-01T00:00:00+02:00,cardiovascular_problems,American film and television producer and writer
1921-01-01T00:00:00+02:00,1921-12-26,2000-01-01T00:00:00+02:00,cardiovascular_problems,American writer comedian musician
1922-01-01T00:00:00+02:00,1922-06-11,1982-01-01T00:00:00+02:00,cancer,Sociologist writer academic
1922-01-01T00:00:00+02:00,1922-03-01,1975-01-01T00:00:00+02:00,cerebral_problems,English writer and performer
1922-01-01T00:00:00+02:00,1922-08-09,1985-01-01T00:00:00+02:00,cancer,Poet Novelist Jazz critic Librarian
1922-01-01T00:00:00+02:00,1922-07-31,2005-01-01T00:00:00+02:00,other_diseases,American writer and conspiracy theorist
1923-01-01T00:00:00+02:00,1923-06-15,2012-01-01T00:00:00+02:00,other_diseases,Actor author
1923-01-01T00:00:00+02:00,1923-07-16,1959-01-01T00:00:00+02:00,cerebral_problems,Scriptwriter
1924-01-01T00:00:00+02:00,1924-10-10,1978-01-01T00:00:00+02:00,cardiovascular_problems,Screenwriter film director film producer actor author and editor
1924-01-01T00:00:00+02:00,1924-02-01,1997-01-01T00:00:00+02:00,cancer,American writer
1925-01-01T00:00:00+02:00,1925-10-29,2009-01-01T00:00:00+02:00,cancer,Writer journalist
1925-01-01T00:00:00+02:00,1925-12-07,2006-01-01T00:00:00+02:00,cancer,Writer
1925-01-01T00:00:00+02:00,1925-01-23,1995-01-01T00:00:00+02:00,cardiovascular_problems,Producer screenwriter director actor
1925-01-01T00:00:00+02:00,1925-01-07,1995-01-01T00:00:00+02:00,other_diseases,Founder of Jersey Zoo author television presenter conservationist
1926-01-01T00:00:00+02:00,1926-03-19,2002-01-01T00:00:00+02:00,other_diseases,American poet
1926-01-01T00:00:00+02:00,1926-05-27,2006-01-01T00:00:00+02:00,cerebral_problems,Writer of television radio novels and comics
1926-01-01T00:00:00+02:00,{1926-09-14|1926-11-14},1985-01-01T00:00:00+02:00,cardiovascular_problems,French / Belgian / Armenian singer songwriter musician music producer
1926-01-01T00:00:00+02:00,1926-12-16,2013-01-01T00:00:00+02:00,other_diseases,American contract bridge player and author
1927-01-01T00:00:00+02:00,1927-05-15,1969-01-01T00:00:00+02:00,suicide,Poet
1927-01-01T00:00:00+02:00,1927-10-07,1989-01-01T00:00:00+02:00,cardiovascular_problems,Psychiatrist and author
1927-01-01T00:00:00+02:00,1927-06-23,1987-01-01T00:00:00+02:00,cardiovascular_problems,Choreographer director screenwriter
1927-01-01T00:00:00+02:00,1927-09-02,1996-01-01T00:00:00+02:00,cardiovascular_problems,American screenwriter and television executive/producer
1928-01-01T00:00:00+02:00,1928-09-18,{2013-01-01T00:00:00+02:00|2018-01-01T00:00:00+02:00},other_diseases,Academic Writer Poet and Russian Language Translator
1928-01-01T00:00:00+02:00,1928-04-18,1980-01-01T00:00:00+02:00,cancer,English television writer and script editor
{1928-01-01T00:00:00+02:00|1935-01-01T00:00:00+02:00},{1928-12-17|1935-12-17},2012-01-01T00:00:00+02:00,other_diseases,American actor television personality writer narrator speaker
1929-01-01T00:00:00+02:00,1929-09-12,1970-01-01T00:00:00+02:00,accidents_murder_and_war,Actor director producer editor screenwriter cinematographer
1929-01-01T00:00:00+02:00,1929-04-07,1976-01-01T00:00:00+02:00,cardiovascular_problems,Sri Lankan writer
1929-01-01T00:00:00+02:00,1929-09-25,2005-01-01T00:00:00+02:00,cardiovascular_problems,English actor writer
1929-01-01T00:00:00+02:00,1929-12-09,1989-01-01T00:00:00+02:00,other_diseases,Actor Director Producer Screenwriter Editor
1930-01-01T00:00:00+02:00,1930-02-26,2000-01-01T00:00:00+02:00,cancer,American actor screenwriter-producer
1930-01-01T00:00:00+02:00,{1930-01-01T00:00:00+02:00|1930-01-24},1999-01-01T00:00:00+02:00,cancer,American screenwriter
1930-01-01T00:00:00+02:00,1930-01-29,2006-01-01T00:00:00+02:00,other_respiratory_problems,English TV and Radio performer writer
1930-01-01T00:00:00+02:00,1930-01-29,2006-01-01T00:00:00+02:00,other_respiratory_problems,English TV and Radio performer writer
1930-01-01T00:00:00+02:00,1930-02-27,2003-01-01T00:00:00+02:00,other_respiratory_problems,American screenwriter and playwright
1930-01-01T00:00:00+02:00,1930-10-01,2002-01-01T00:00:00+02:00,cancer,Irish actor singer and songwriter
1930-01-01T00:00:00+02:00,1930-08-16,2010-01-01T00:00:00+02:00,cardiovascular_problems,Actor scriptwriter
{1930-01-01T00:00:00+02:00|1931-01-01T00:00:00+02:00},{1930-12-31|1931-12-31},2002-01-01T00:00:00+02:00,cardiovascular_problems,California beat poet
1931-01-01T00:00:00+02:00,1931-02-23,2009-01-01T00:00:00+02:00,cancer,Author film critic
1931-01-01T00:00:00+02:00,{1931-02-08|1931-02-18},2007-01-01T00:00:00+02:00,cancer,Author and broadcaster
1932-01-01T00:00:00+02:00,1932-12-01,1986-01-01T00:00:00+02:00,cardiovascular_problems,English television writer and script editor
1932-01-01T00:00:00+02:00,1932-04-18,2009-01-01T00:00:00+02:00,cancer,Writer from Burma
1932-01-01T00:00:00+02:00,1932-02-12,2003-01-01T00:00:00+02:00,other_diseases,Author
1932-01-01T00:00:00+02:00,1932-01-01,2009-01-01T00:00:00+02:00,pneumonia,Writer
1933-01-01T00:00:00+02:00,1933-12-22,2013-01-01T00:00:00+02:00,other_respiratory_problems,Italian film producer director and screenwriter
1933-01-01T00:00:00+02:00,1933-08-01,2009-01-01T00:00:00+02:00,other_diseases,Actor comedian chef director producer author
1933-01-01T00:00:00+02:00,1933-08-01,2009-01-01T00:00:00+02:00,cancer,Actor comedian chef director producer author
1933-01-01T00:00:00+02:00,1933-08-08,2007-01-01T00:00:00+02:00,other_respiratory_problems,Popular American belly dancer dance teacher choreographer author and host of instructional TV series The Serena Show.
1933-01-01T00:00:00+02:00,1933-07-08,2010-01-01T00:00:00+02:00,cancer,American writer and actor
1933-01-01T00:00:00+02:00,1933-01-16,2004-01-01T00:00:00+02:00,other_diseases,Writer activist
1933-01-01T00:00:00+02:00,{1933-01-01T00:00:00+02:00|1933-03-31},1983-01-01T00:00:00+02:00,other_diseases,Romanian writer
1934-01-01T00:00:00+02:00,1934-12-14,2013-01-01T00:00:00+02:00,cerebral_problems,Serbian actress and writer
1935-01-01T00:00:00+02:00,1935-11-06,2011-01-01T00:00:00+02:00,cancer,American psychotherapist writer and actor
1935-01-01T00:00:00+02:00,1935-09-25,2011-01-01T00:00:00+02:00,cancer,British nurse musician and author
1936-01-01T00:00:00+02:00,1936-05-17,2009-01-01T00:00:00+02:00,cardiovascular_problems,Screenwriter actor director
1936-01-01T00:00:00+02:00,1936-10-31,1991-01-01T00:00:00+02:00,cancer,Actor director producer writer
1937-01-01T00:00:00+02:00,1937-12-07,2010-01-01T00:00:00+02:00,accidents_murder_and_war,Writer
1937-01-01T00:00:00+02:00,1937-07-01,2014-01-01T00:00:00+02:00,cancer,Indigenous Australian author
1937-01-01T00:00:00+02:00,1937-05-27,1999-01-01T00:00:00+02:00,cancer,Film TV and theatre producer screenwriter
1937-01-01T00:00:00+02:00,1937-02-26,2012-01-01T00:00:00+02:00,cancer,American actor and writer
1937-01-01T00:00:00+02:00,{1937-01-01T00:00:00+02:00|1937-07-17},1995-01-01T00:00:00+02:00,cardiovascular_problems,Venezuelan actor and writer
1938-01-01T00:00:00+02:00,1938-05-22,1999-01-01T00:00:00+02:00,cancer,Actress writer memoirist
1938-01-01T00:00:00+02:00,1938-11-02,2007-01-01T00:00:00+02:00,other_diseases,American white nationalist leader author convicted felon
1938-01-01T00:00:00+02:00,1938-07-27,2005-01-01T00:00:00+02:00,cancer,American screenwriter
1939-01-01T00:00:00+02:00,1939-07-01,2013-01-01T00:00:00+02:00,cancer,American actress screenwriter singer and songwriter
1939-01-01T00:00:00+02:00,1939-12-30,2007-01-01T00:00:00+02:00,cancer,Novelist and short story writer
1941-01-01T00:00:00+02:00,1941-02-05,2010-01-01T00:00:00+02:00,cancer,American writer and producer
1941-01-01T00:00:00+02:00,1941-10-08,2002-01-01T00:00:00+02:00,cancer,Dutch journalist publisher columnist and author
1942-01-01T00:00:00+02:00,1942-12-10,2010-01-01T00:00:00+02:00,cancer,burmese poet
1943-01-01T00:00:00+02:00,1943-03-04,2012-01-01T00:00:00+02:00,cardiovascular_problems,Italian singer-songwriter musician
1943-01-01T00:00:00+02:00,1943-10-29,1996-01-01T00:00:00+02:00,cardiovascular_problems,Film producer screenwriter actor
1943-01-01T00:00:00+02:00,1943-12-26,2000-01-01T00:00:00+02:00,cancer,actor film director screenwriter writer
1943-01-01T00:00:00+02:00,1943-03-16,2002-01-01T00:00:00+02:00,other_diseases,British writer
1944-01-01T00:00:00+02:00,1944-07-14,2008-01-01T00:00:00+02:00,cardiovascular_problems,American cyclist writer and mechanic
1944-01-01T00:00:00+02:00,1944-11-21,2014-01-01T00:00:00+02:00,other_diseases,Comedian actor director screenwriter
1944-01-01T00:00:00+02:00,1944-07-18,2010-01-01T00:00:00+02:00,accidents_murder_and_war,Haitian-Canadian geographer author and politician
1945-01-01T00:00:00+02:00,1945-11-27,2013-01-01T00:00:00+02:00,cardiovascular_problems,American actor writer and director
1945-01-01T00:00:00+02:00,1945-05-31,1982-01-01T00:00:00+02:00,accidents_murder_and_war,German movie director screenwriter and actor
1945-01-01T00:00:00+02:00,1945-05-31,1982-01-01T00:00:00+02:00,accidents_murder_and_war,German movie director screenwriter and actor
1946-01-01T00:00:00+02:00,1946-09-26,2005-01-01T00:00:00+02:00,cardiovascular_problems,Feminist writer
1946-01-01T00:00:00+02:00,1946-01-01T00:00:00+02:00,2011-01-01T00:00:00+02:00,cardiovascular_problems,Poet
1948-01-01T00:00:00+02:00,1948-01-21,2012-01-01T00:00:00+02:00,cancer,American newspaper editor author commentator and public relations firm executive
1948-01-01T00:00:00+02:00,1948-02-19,2002-01-01T00:00:00+02:00,accidents_murder_and_war,Dutch politician civil servant sociologist author and professor. Assassinated during the 2002 Dutch national election campaign.
1948-01-01T00:00:00+02:00,1948-03-30,2010-01-01T00:00:00+02:00,cancer,Canadian dancer and writer
1948-01-01T00:00:00+02:00,1948-04-12,2008-01-01T00:00:00+02:00,pneumonia,English television presenter writer and producer
1948-01-01T00:00:00+02:00,1948-05-05,1991-01-01T00:00:00+02:00,accidents_murder_and_war,Poet
1950-01-01T00:00:00+02:00,1950-02-18,2009-01-01T00:00:00+02:00,cardiovascular_problems,American film director producer writer
1952-01-01T00:00:00+02:00,1952-08-18,2009-01-01T00:00:00+02:00,cancer,Actor dancer singer songwriter
1952-01-01T00:00:00+02:00,1952-10-16,2002-01-01T00:00:00+02:00,cardiovascular_problems,American actor singer and writer
1952-01-01T00:00:00+02:00,1952-09-25,2004-01-01T00:00:00+02:00,cardiovascular_problems,Actor Director Producer Screenwriter
1952-01-01T00:00:00+02:00,1952-09-25,2004-01-01T00:00:00+02:00,cardiovascular_problems,Actor Director Producer Screenwriter
1953-01-01T00:00:00+02:00,1953-09-29,1992-01-01T00:00:00+02:00,cancer,American Writer
1953-01-01T00:00:00+02:00,1953-12-06,2011-01-01T00:00:00+02:00,cancer,British writer and columnist
1953-01-01T00:00:00+02:00,1953-06-06,2011-01-01T00:00:00+02:00,cancer,Composer and writer
1955-01-01T00:00:00+02:00,1955-05-10,2009-01-01T00:00:00+02:00,cardiovascular_problems,screen play writer and director in Malayalam cinema
1957-01-01T00:00:00+02:00,1957-12-21,2012-01-01T00:00:00+02:00,cancer,Irish reporter writer film director
1958-01-01T00:00:00+02:00,1958-10-06,2012-01-01T00:00:00+02:00,accidents_murder_and_war,American author biographer and newspaper columnist
1959-01-01T00:00:00+02:00,1959-09-20,2012-01-01T00:00:00+02:00,cancer,Actor and screenwriter
1960-01-01T00:00:00+02:00,1960-03-13,2005-01-01T00:00:00+02:00,accidents_murder_and_war,American writer animator and voice actor
1960-01-01T00:00:00+02:00,1960-01-01T00:00:00+02:00,2012-01-01T00:00:00+02:00,pneumonia,Canadian sportswriter
1961-01-01T00:00:00+02:00,1961-02-23,2012-01-01T00:00:00+02:00,cancer,American screenwriter
1962-01-01T00:00:00+02:00,1962-02-14,2002-01-01T00:00:00+02:00,other_diseases,Make-up artist Photographer author
1962-01-01T00:00:00+02:00,1962-02-14,2002-01-01T00:00:00+02:00,other_diseases,Make-up artist Photographer author
1963-01-01T00:00:00+02:00,1963-07-17,1997-01-01T00:00:00+02:00,cancer,British actor-writer
1963-01-01T00:00:00+02:00,1963-08-09,2012-01-01T00:00:00+02:00,accidents_murder_and_war,American popular singer songwriter actress arranger film producer model
1964-01-01T00:00:00+02:00,1964-05-17,1983-01-01T00:00:00+02:00,accidents_murder_and_war,Polish writer
1970-01-01T00:00:00+02:00,1970-03-09,2010-01-01T00:00:00+02:00,pneumonia,British writer director producer
1970-01-01T00:00:00+02:00,1970-03-09,2010-01-01T00:00:00+02:00,other_diseases,British writer director producer
1971-01-01T00:00:00+02:00,1971-01-25,2012-01-01T00:00:00+02:00,cancer,Belgian writer
1974-01-01T00:00:00+02:00,1974-09-05,2010-01-01T00:00:00+02:00,cardiovascular_problems,Argentine actress television personality and screenwriter
1976-01-01T00:00:00+02:00,1976-04-13,2003-01-01T00:00:00+02:00,suicide,Actor director producer screenwriter
