birthYear,birthDate,deathYear,deathCause_label,profession
1880-01-01T00:00:00+02:00,1880-10-19,1946-01-01T00:00:00+02:00,natural_death,Actor
1881-01-01T00:00:00+02:00,1881-05-14,1941-01-01T00:00:00+02:00,cerebral_problems,Actor female impersonator
1881-01-01T00:00:00+02:00,1881-11-26,1934-01-01T00:00:00+02:00,suicide,Silent film and stage actor director screenwriter
1882-01-01T00:00:00+02:00,1882-05-10,1958-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1882-01-01T00:00:00+02:00,1882-02-15,1942-01-01T00:00:00+02:00,pneumonia,American actor
1882-01-01T00:00:00+02:00,1882-10-20,1956-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1882-01-01T00:00:00+02:00,1882-01-17,1946-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1883-01-01T00:00:00+02:00,1883-08-12,1938-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1883-01-01T00:00:00+02:00,1883-05-23,1939-01-01T00:00:00+02:00,cardiovascular_problems,Actor producer screenwriter director
1883-01-01T00:00:00+02:00,1883-04-14,1961-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1883-01-01T00:00:00+02:00,1883-04-01,1930-01-01T00:00:00+02:00,cancer,American silent film actor
1884-01-01T00:00:00+02:00,1884-07-23,1950-01-01T00:00:00+02:00,cancer,actor
1884-01-01T00:00:00+02:00,1884-08-25,1942-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1884-01-01T00:00:00+02:00,1884-06-04,1942-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1884-01-01T00:00:00+02:00,1884-02-22,1934-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1884-01-01T00:00:00+02:00,1884-03-20,1973-01-01T00:00:00+02:00,natural_death,Actor
1884-01-01T00:00:00+02:00,1884-07-10,1949-01-01T00:00:00+02:00,cardiovascular_problems,Director producer actor
1884-01-01T00:00:00+02:00,1884-04-27,1960-01-01T00:00:00+02:00,pneumonia,American actor
1885-01-01T00:00:00+02:00,1885-10-11,1934-01-01T00:00:00+02:00,pneumonia,Actor director
1885-01-01T00:00:00+02:00,1885-10-04,1938-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1885-01-01T00:00:00+02:00,1885-04-15,1935-01-01T00:00:00+02:00,pneumonia,Actor
1885-01-01T00:00:00+02:00,1885-09-17,1957-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1885-01-01T00:00:00+02:00,1885-04-01,1949-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1886-01-01T00:00:00+02:00,1886-04-30,1961-01-01T00:00:00+02:00,natural_death,Actor
1886-01-01T00:00:00+02:00,1886-12-12,1939-01-01T00:00:00+02:00,cardiovascular_problems,Actor
{1886-01-01T00:00:00+02:00|1892-01-01T00:00:00+02:00},{1886-10-25|1892-10-25},1972-01-01T00:00:00+02:00,pneumonia,Actor
{1886-01-01T00:00:00+02:00|1892-01-01T00:00:00+02:00},{1886-10-25|1892-10-25},1972-01-01T00:00:00+02:00,cancer,Actor
1886-01-01T00:00:00+02:00,1886-02-08,1970-01-01T00:00:00+02:00,cancer,Actor
1886-01-01T00:00:00+02:00,1886-07-15,1981-01-01T00:00:00+02:00,natural_death,American actor
1887-01-01T00:00:00+02:00,1887-12-23,1959-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1887-01-01T00:00:00+02:00,1887-03-24,1933-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1887-01-01T00:00:00+02:00,1887-11-20,1946-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1887-01-01T00:00:00+02:00,1887-08-05,1972-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1887-01-01T00:00:00+02:00,1887-01-11,1963-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1887-01-01T00:00:00+02:00,1887-11-23,1969-01-01T00:00:00+02:00,pneumonia,English actor
1887-01-01T00:00:00+02:00,1887-09-05,1938-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1887-01-01T00:00:00+02:00,1887-04-30,1943-01-01T00:00:00+02:00,suicide,Actor
1887-01-01T00:00:00+02:00,1887-03-22,1961-01-01T00:00:00+02:00,cardiovascular_problems,Vaudeville performer comedian musician film actor
1888-01-01T00:00:00+02:00,1888-04-20,1938-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1888-01-01T00:00:00+02:00,1888-03-03,1955-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1888-01-01T00:00:00+02:00,1888-03-04,1942-01-01T00:00:00+02:00,cancer,Italian actor
1888-01-01T00:00:00+02:00,1888-08-03,1923-01-01T00:00:00+02:00,pneumonia,Actor film director screenwriter
1889-01-01T00:00:00+02:00,1889-09-19,1973-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1889-01-01T00:00:00+02:00,1889-01-23,1958-01-01T00:00:00+02:00,cancer,Actor
1889-01-01T00:00:00+02:00,1889-10-17,1983-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1889-01-01T00:00:00+02:00,1889-10-03,1944-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1889-01-01T00:00:00+02:00,1889-06-27,1954-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1889-01-01T00:00:00+02:00,1889-12-26,1962-01-01T00:00:00+02:00,cerebral_problems,Russian actor
1889-01-01T00:00:00+02:00,1889-02-04,1960-01-01T00:00:00+02:00,cerebral_problems,American actor
1889-01-01T00:00:00+02:00,1889-12-04,1955-01-01T00:00:00+02:00,cerebral_problems,Actor director
1889-01-01T00:00:00+02:00,1889-03-30,1947-01-01T00:00:00+02:00,suicide,1930s-1940's character actor
1889-01-01T00:00:00+02:00,1889-03-29,1951-01-01T00:00:00+02:00,pneumonia,Actor
1889-01-01T00:00:00+02:00,1889-11-19,1966-01-01T00:00:00+02:00,cardiovascular_problems,Actor singer dancer
1889-01-01T00:00:00+02:00,1889-02-23,1975-01-01T00:00:00+02:00,cancer,British actor
1890-01-01T00:00:00+02:00,1890-03-14,1949-01-01T00:00:00+02:00,cerebral_problems,Film director screenwriter and actor
1890-01-01T00:00:00+02:00,1890-11-01,1962-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1890-01-01T00:00:00+02:00,1890-03-05,1938-01-01T00:00:00+02:00,pneumonia,Actor
1890-01-01T00:00:00+02:00,1890-06-12,1978-01-01T00:00:00+02:00,natural_death,American actor
1890-01-01T00:00:00+02:00,1890-06-01,1949-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1890-01-01T00:00:00+02:00,1890-04-20,1971-01-01T00:00:00+02:00,cerebral_problems,American actor
1891-01-01T00:00:00+02:00,1891-02-09,1958-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1891-01-01T00:00:00+02:00,1891-11-07,1976-01-01T00:00:00+02:00,cerebral_problems,Actor
1891-01-01T00:00:00+02:00,1891-08-28,1969-01-01T00:00:00+02:00,natural_death,American actor
{1891-01-01T00:00:00+02:00|1895-01-01T00:00:00+02:00},{1891-08-03|1895-08-03},1941-01-01T00:00:00+02:00,pneumonia,American actor
1891-01-01T00:00:00+02:00,1891-04-15,1923-01-01T00:00:00+02:00,accidents_murder_and_war,American actor
1891-01-01T00:00:00+02:00,1891-01-14,1938-01-01T00:00:00+02:00,pneumonia,American actor
{1891-01-01T00:00:00+02:00|1894-01-01T00:00:00+02:00},{1891-03-26|1894-03-26},1962-01-01T00:00:00+02:00,cancer,Actor
1891-01-01T00:00:00+02:00,1891-03-21,1966-01-01T00:00:00+02:00,suicide,Actor
1892-01-01T00:00:00+02:00,1892-01-21,1950-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1892-01-01T00:00:00+02:00,1892-12-31,1955-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1892-01-01T00:00:00+02:00,1892-12-31,1963-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1892-01-01T00:00:00+02:00,1892-05-16,1937-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1892-01-01T00:00:00+02:00,1892-09-11,1967-01-01T00:00:00+02:00,cancer,Actor
1892-01-01T00:00:00+02:00,1892-02-27,1983-01-01T00:00:00+02:00,pneumonia,Character actor
1892-01-01T00:00:00+02:00,1892-02-27,1983-01-01T00:00:00+02:00,cancer,Character actor
1892-01-01T00:00:00+02:00,1892-07-29,1984-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1893-01-01T00:00:00+02:00,1893-05-04,1974-01-01T00:00:00+02:00,cancer,American actor
1893-01-01T00:00:00+02:00,1893-07-18,1949-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1893-01-01T00:00:00+02:00,1893-10-14,1993-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1893-01-01T00:00:00+02:00,1893-10-20,1940-01-01T00:00:00+02:00,cardiovascular_problems,Actor comedian director writer
1894-01-01T00:00:00+02:00,1894-02-14,1974-01-01T00:00:00+02:00,cancer,comedian vaudeville performer and radio television and film actor
1894-01-01T00:00:00+02:00,1894-08-01,1956-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1894-01-01T00:00:00+02:00,1894-09-14,1964-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1894-01-01T00:00:00+02:00,1894-07-23,1975-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1894-01-01T00:00:00+02:00,1894-08-10,1936-01-01T00:00:00+02:00,accidents_murder_and_war,Actor film director
1894-01-01T00:00:00+02:00,1894-09-12,1971-01-01T00:00:00+02:00,cerebral_problems,Actor
1894-01-01T00:00:00+02:00,1894-07-25,1974-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1894-01-01T00:00:00+02:00,1894-06-28,1988-01-01T00:00:00+02:00,pneumonia,American actor
1894-01-01T00:00:00+02:00,1894-09-08,1974-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1895-01-01T00:00:00+02:00,1895-03-11,1955-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1895-01-01T00:00:00+02:00,1895-06-10,1952-01-01T00:00:00+02:00,cancer,Actor
1895-01-01T00:00:00+02:00,1895-10-28,1969-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1895-01-01T00:00:00+02:00,1895-10-04,1966-01-01T00:00:00+02:00,cancer,Actor and filmmaker
1895-01-01T00:00:00+02:00,1895-02-16,1963-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1895-01-01T00:00:00+02:00,1895-06-05,1972-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1896-01-01T00:00:00+02:00,1896-01-21,1973-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1896-01-01T00:00:00+02:00,1896-12-30,1963-01-01T00:00:00+02:00,cancer,Actor
{1896-01-01T00:00:00+02:00|1899-01-01T00:00:00+02:00},{1896-06-13|1899-06-13},1963-01-01T00:00:00+02:00,cancer,Actor
1896-01-01T00:00:00+02:00,1896-11-19,1967-01-01T00:00:00+02:00,cardiovascular_problems,Austrian actor
1896-01-01T00:00:00+02:00,1896-08-30,1983-01-01T00:00:00+02:00,pneumonia,Actor
{1896-01-01T00:00:00+02:00|1898-01-01T00:00:00+02:00},{1896-04-29|1898-04-29},1969-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1896-01-01T00:00:00+02:00,{1896-02-02|1896-09-02},1967-01-01T00:00:00+02:00,cerebral_problems,American actor-musician
1897-01-01T00:00:00+02:00,1897-08-31,1975-01-01T00:00:00+02:00,cancer,actor
1897-01-01T00:00:00+02:00,1897-02-25,1990-01-01T00:00:00+02:00,cardiovascular_problems,American actor
{1897-01-01T00:00:00+02:00|1898-01-01T00:00:00+02:00},{1897-08-02|1898-01-01T00:00:00+02:00},1939-01-01T00:00:00+02:00,cardiovascular_problems,American actor and director
1897-01-01T00:00:00+02:00,1897-11-17,1968-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1897-01-01T00:00:00+02:00,1897-06-16,1948-01-01T00:00:00+02:00,accidents_murder_and_war,American actor
{1897-01-01T00:00:00+02:00|1899-01-01T00:00:00+02:00},{1897-07-10|1899-07-10},1936-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1897-01-01T00:00:00+02:00,1897-06-19,1975-01-01T00:00:00+02:00,cancer,American actor and comedian
1898-01-01T00:00:00+02:00,1898-08-10,1979-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1898-01-01T00:00:00+02:00,1898-06-30,1985-01-01T00:00:00+02:00,cancer,American film and television actor
1898-01-01T00:00:00+02:00,1898-12-14,1980-01-01T00:00:00+02:00,cancer,American actor and singer
1898-01-01T00:00:00+02:00,1898-04-19,1973-01-01T00:00:00+02:00,pneumonia,American actor
1898-01-01T00:00:00+02:00,1898-07-04,1965-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1899-01-01T00:00:00+02:00,1899-07-17,1986-01-01T00:00:00+02:00,cardiovascular_problems,Actor dancer
1899-01-01T00:00:00+02:00,1899-11-11,1983-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1899-01-01T00:00:00+02:00,1899-02-06,1968-01-01T00:00:00+02:00,accidents_murder_and_war,Actor
1899-01-01T00:00:00+02:00,1899-09-01,1976-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1899-01-01T00:00:00+02:00,1899-03-15,1979-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1899-01-01T00:00:00+02:00,1899-08-29,1973-01-01T00:00:00+02:00,other_respiratory_problems,American actor
1899-01-01T00:00:00+02:00,1899-09-09,1984-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1899-01-01T00:00:00+02:00,1899-12-25,1957-01-01T00:00:00+02:00,cancer,Actor
1899-01-01T00:00:00+02:00,1899-07-01,1962-01-01T00:00:00+02:00,cancer,English-American stage and film actor
1900-01-01T00:00:00+02:00,1900-02-17,1998-01-01T00:00:00+02:00,natural_death,American actor
1900-01-01T00:00:00+02:00,1900-12-12,1960-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1900-01-01T00:00:00+02:00,1900-01-14,1966-01-01T00:00:00+02:00,cardiovascular_problems,British actor
1900-01-01T00:00:00+02:00,1900-01-02,1973-01-01T00:00:00+02:00,cancer,Actor interior designer
1901-01-01T00:00:00+02:00,1901-01-17,1947-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1901-01-01T00:00:00+02:00,1901-05-07,1961-01-01T00:00:00+02:00,cancer,actor
1901-01-01T00:00:00+02:00,1901-09-26,1961-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1901-01-01T00:00:00+02:00,1901-03-25,1970-01-01T00:00:00+02:00,cardiovascular_problems,American radio film and television actor
1901-01-01T00:00:00+02:00,1901-07-14,1980-01-01T00:00:00+02:00,cancer,Actor
1901-01-01T00:00:00+02:00,1901-11-17,1982-01-01T00:00:00+02:00,cardiovascular_problems,American actor drama teacher acting coach theorist
1901-01-01T00:00:00+02:00,1901-11-28,1975-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1901-01-01T00:00:00+02:00,1901-02-16,1970-01-01T00:00:00+02:00,suicide,Actor
1901-01-01T00:00:00+02:00,1901-04-21,1964-01-01T00:00:00+02:00,suicide,Actor
1901-01-01T00:00:00+02:00,1901-10-04,1974-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1902-01-01T00:00:00+02:00,1902-02-08,1996-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1902-01-01T00:00:00+02:00,1902-01-29,1975-01-01T00:00:00+02:00,cancer,Russian actor
1902-01-01T00:00:00+02:00,1902-07-14,1961-01-01T00:00:00+02:00,cardiovascular_problems,Actor director
1902-01-01T00:00:00+02:00,1902-09-07,1969-01-01T00:00:00+02:00,cancer,American actor
1902-01-01T00:00:00+02:00,1902-05-30,1985-01-01T00:00:00+02:00,pneumonia,African-American actor
1902-01-01T00:00:00+02:00,1902-05-30,1985-01-01T00:00:00+02:00,cardiovascular_problems,African-American actor
1902-01-01T00:00:00+02:00,1902-10-05,1975-01-01T00:00:00+02:00,cerebral_problems,American actor comedian member of Three Stooges
1902-01-01T00:00:00+02:00,1902-12-25,1969-01-01T00:00:00+02:00,other_respiratory_problems,Actor playwright screenwriter
1902-01-01T00:00:00+02:00,1902-02-14,1976-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1902-01-01T00:00:00+02:00,1902-08-11,1985-01-01T00:00:00+02:00,cancer,Actor
1902-01-01T00:00:00+02:00,1902-02-19,1970-01-01T00:00:00+02:00,cancer,American actor
1902-01-01T00:00:00+02:00,1902-07-18,1978-01-01T00:00:00+02:00,cancer,Actor
1902-01-01T00:00:00+02:00,1902-10-20,1964-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1903-01-01T00:00:00+02:00,1903-12-26,1995-01-01T00:00:00+02:00,cerebral_problems,Actor
1903-01-01T00:00:00+02:00,1903-06-03,1956-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1903-01-01T00:00:00+02:00,1903-12-05,2011-01-01T00:00:00+02:00,cerebral_problems,Dutch actor singer and entertainer
1903-01-01T00:00:00+02:00,1903-02-27,1980-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1903-01-01T00:00:00+02:00,1903-01-07,1988-01-01T00:00:00+02:00,pneumonia,Actor
1903-01-01T00:00:00+02:00,1903-10-01,1983-01-01T00:00:00+02:00,cerebral_problems,actor
1903-01-01T00:00:00+02:00,1903-02-14,1967-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1903-01-01T00:00:00+02:00,1903-09-29,1973-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1903-01-01T00:00:00+02:00,1903-11-01,1973-01-01T00:00:00+02:00,cardiovascular_problems,Northern Irish actor
1903-01-01T00:00:00+02:00,1903-04-09,1960-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1903-01-01T00:00:00+02:00,1903-10-22,1952-01-01T00:00:00+02:00,cerebral_problems,American actor and comedian
1904-01-01T00:00:00+02:00,1904-03-15,1985-01-01T00:00:00+02:00,cardiovascular_problems,British actor
1904-01-01T00:00:00+02:00,1904-03-01,1973-01-01T00:00:00+02:00,cardiovascular_problems,American actor and dancer
1904-01-01T00:00:00+02:00,1904-10-04,1958-01-01T00:00:00+02:00,suicide,Actor
1904-01-01T00:00:00+02:00,1904-12-09,1988-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1904-01-01T00:00:00+02:00,1904-09-13,1954-01-01T00:00:00+02:00,cerebral_problems,Actor
1904-01-01T00:00:00+02:00,1904-04-16,1983-01-01T00:00:00+02:00,cancer,film actor
1904-01-01T00:00:00+02:00,1904-12-07,1985-01-01T00:00:00+02:00,cancer,American actor
1904-01-01T00:00:00+02:00,1904-01-18,1986-01-01T00:00:00+02:00,cerebral_problems,Actor
1905-01-01T00:00:00+02:00,1905-01-04,1992-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1905-01-01T00:00:00+02:00,1905-05-16,1982-01-01T00:00:00+02:00,cardiovascular_problems,actor
1905-01-01T00:00:00+02:00,1905-09-18,1977-01-01T00:00:00+02:00,cardiovascular_problems,Comedian actor
1905-01-01T00:00:00+02:00,1905-10-05,1991-01-01T00:00:00+02:00,cancer,American actor
1905-01-01T00:00:00+02:00,1905-12-05,1986-01-01T00:00:00+02:00,cancer,Director producer actor
1905-01-01T00:00:00+02:00,1905-12-05,1986-01-01T00:00:00+02:00,cerebral_problems,Director producer actor
1905-01-01T00:00:00+02:00,1905-03-10,1985-01-01T00:00:00+02:00,cardiovascular_problems,Actor writer
1905-01-01T00:00:00+02:00,1905-06-01,1956-01-01T00:00:00+02:00,cardiovascular_problems,British actor
1905-01-01T00:00:00+02:00,1905-03-12,1982-01-01T00:00:00+02:00,other_respiratory_problems,Japanese actor
1905-01-01T00:00:00+02:00,1905-10-07,1977-01-01T00:00:00+02:00,cancer,Actor
1905-01-01T00:00:00+02:00,1905-10-06,1992-01-01T00:00:00+02:00,natural_death,American actor
1905-01-01T00:00:00+02:00,1905-01-27,1969-01-01T00:00:00+02:00,pneumonia,Actor
1905-01-01T00:00:00+02:00,1905-01-26,2007-01-01T00:00:00+02:00,natural_death,American actor
1906-01-01T00:00:00+02:00,1906-03-19,1975-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1906-01-01T00:00:00+02:00,1906-07-11,1981-01-01T00:00:00+02:00,cancer,American actor singer announcer
1906-01-01T00:00:00+02:00,1906-04-22,2005-01-01T00:00:00+02:00,pneumonia,Actor
1906-01-01T00:00:00+02:00,1906-08-05,1987-01-01T00:00:00+02:00,other_respiratory_problems,American film director screenwriter and actor
1906-01-01T00:00:00+02:00,1906-03-20,1975-01-01T00:00:00+02:00,cancer,Actor band leader television producer and director
1906-01-01T00:00:00+02:00,1906-12-27,1952-01-01T00:00:00+02:00,cardiovascular_problems,Actor and cinematographer
1906-01-01T00:00:00+02:00,1906-07-03,1972-01-01T00:00:00+02:00,suicide,British actor
1906-01-01T00:00:00+02:00,1906-07-09,1971-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1906-01-01T00:00:00+02:00,1906-05-19,1991-01-01T00:00:00+02:00,cardiovascular_problems,Animator voice actor musician and head of Disney sound effects department
1906-01-01T00:00:00+02:00,1906-03-06,1959-01-01T00:00:00+02:00,cardiovascular_problems,Actor Comedian
1906-01-01T00:00:00+02:00,1906-12-25,1978-01-01T00:00:00+02:00,cancer,American actor
1906-01-01T00:00:00+02:00,1906-07-18,1963-01-01T00:00:00+02:00,cancer,Playwright screenwriter director actor
1907-01-01T00:00:00+02:00,1907-06-16,1981-01-01T00:00:00+02:00,cancer,American character actor who also performed in vaudeville.
1907-01-01T00:00:00+02:00,1907-07-25,1990-01-01T00:00:00+02:00,cancer,American actor comedian
1907-01-01T00:00:00+02:00,1907-08-29,1986-01-01T00:00:00+02:00,cancer,American actor
1907-01-01T00:00:00+02:00,1907-12-15,1993-01-01T00:00:00+02:00,cancer,American actor and director
1907-01-01T00:00:00+02:00,1907-04-11,1959-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1907-01-01T00:00:00+02:00,1907-02-22,1997-01-01T00:00:00+02:00,natural_death,Actor
1907-01-01T00:00:00+02:00,1907-02-26,1994-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1907-01-01T00:00:00+02:00,1907-03-04,1964-01-01T00:00:00+02:00,cardiovascular_problems,Film radio and television actor
1907-01-01T00:00:00+02:00,1907-08-12,1988-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1907-01-01T00:00:00+02:00,1907-06-27,1991-01-01T00:00:00+02:00,cancer,Actor
1907-01-01T00:00:00+02:00,1907-06-27,1991-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1907-01-01T00:00:00+02:00,1907-02-12,1962-01-01T00:00:00+02:00,cerebral_problems,American actor
1907-01-01T00:00:00+02:00,1907-08-31,2005-01-01T00:00:00+02:00,natural_death,Actor
1907-01-01T00:00:00+02:00,1907-10-20,2001-01-01T00:00:00+02:00,cancer,Actor
1907-01-01T00:00:00+02:00,1907-10-20,2001-01-01T00:00:00+02:00,cerebral_problems,Actor
1907-01-01T00:00:00+02:00,1907-01-03,1986-01-01T00:00:00+02:00,cancer,Actor director
1907-01-01T00:00:00+02:00,1907-08-20,1977-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1907-01-01T00:00:00+02:00,1907-04-19,1991-01-01T00:00:00+02:00,cardiovascular_problems,English actor
1907-01-01T00:00:00+02:00,1907-02-22,1998-01-01T00:00:00+02:00,other_respiratory_problems,American actor
1907-01-01T00:00:00+02:00,1907-01-23,1988-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1907-01-01T00:00:00+02:00,1907-11-16,1997-01-01T00:00:00+02:00,cancer,American film and television actor
1907-01-01T00:00:00+02:00,1907-11-16,1997-01-01T00:00:00+02:00,cerebral_problems,American film and television actor
1907-01-01T00:00:00+02:00,1907-03-17,1974-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1907-01-01T00:00:00+02:00,1907-03-27,1989-01-01T00:00:00+02:00,natural_death,American actor
1907-01-01T00:00:00+02:00,{1907-05-26|1907-05-28},1971-01-01T00:00:00+02:00,cancer,American actor
1907-01-01T00:00:00+02:00,1907-02-15,1994-01-01T00:00:00+02:00,pneumonia,Film and television actor
1907-01-01T00:00:00+02:00,1907-02-15,1994-01-01T00:00:00+02:00,other_respiratory_problems,Film and television actor
1907-01-01T00:00:00+02:00,1907-01-23,1968-01-01T00:00:00+02:00,cancer,Actor
1907-01-01T00:00:00+02:00,1907-05-26,1979-01-01T00:00:00+02:00,cancer,American film actor
1908-01-01T00:00:00+02:00,1908-08-30,1991-01-01T00:00:00+02:00,pneumonia,American actor
1908-01-01T00:00:00+02:00,1908-01-10,1992-01-01T00:00:00+02:00,pneumonia,actor director
1908-01-01T00:00:00+02:00,1908-08-06,1944-01-01T00:00:00+02:00,cardiovascular_problems,American actor best known for playing Marvel Comics' Captain America in the 1943 film serial
1908-01-01T00:00:00+02:00,1908-07-12,2002-01-01T00:00:00+02:00,cancer,Comedian actor
