birthYear,birthDate,deathYear,deathCause_label,profession
1905-01-01T00:00:00+02:00,1905-02-18,2002-01-01T00:00:00+02:00,natural_death,actress
1905-01-01T00:00:00+02:00,1905-03-10,1985-01-01T00:00:00+02:00,cardiovascular_problems,Actor writer
1905-01-01T00:00:00+02:00,1905-06-01,1956-01-01T00:00:00+02:00,cardiovascular_problems,British actor
1905-01-01T00:00:00+02:00,1905-03-12,1982-01-01T00:00:00+02:00,other_respiratory_problems,Japanese actor
1905-01-01T00:00:00+02:00,1905-03-15,1944-01-01T00:00:00+02:00,accidents_murder_and_war,German noble
1905-01-01T00:00:00+02:00,1905-10-06,1992-01-01T00:00:00+02:00,natural_death,American actor
1905-01-01T00:00:00+02:00,1905-07-29,1965-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1905-01-01T00:00:00+02:00,1905-09-30,1982-01-01T00:00:00+02:00,cardiovascular_problems,Greek politician
1905-01-01T00:00:00+02:00,1905-01-26,2007-01-01T00:00:00+02:00,natural_death,American actor
1906-01-01T00:00:00+02:00,1906-11-14,1985-01-01T00:00:00+02:00,cardiovascular_problems,Actress dancer
1906-01-01T00:00:00+02:00,1906-08-21,1995-01-01T00:00:00+02:00,natural_death,American animator cartoonist film director and film producer
1906-01-01T00:00:00+02:00,1906-05-01,2000-01-01T00:00:00+02:00,natural_death,Actress
1906-01-01T00:00:00+02:00,1906-03-19,1975-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1906-01-01T00:00:00+02:00,1906-08-05,1987-01-01T00:00:00+02:00,other_respiratory_problems,American film director screenwriter and actor
1906-01-01T00:00:00+02:00,1906-04-04,1968-01-01T00:00:00+02:00,cancer,Actress
1906-01-01T00:00:00+02:00,1906-04-04,1968-01-01T00:00:00+02:00,pneumonia,Actress
1906-01-01T00:00:00+02:00,1906-10-30,1982-01-01T00:00:00+02:00,cardiovascular_problems,Actress talent agent
1906-01-01T00:00:00+02:00,1906-07-09,1971-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1906-01-01T00:00:00+02:00,1906-03-06,1959-01-01T00:00:00+02:00,cardiovascular_problems,Actor Comedian
1906-01-01T00:00:00+02:00,1906-01-01T00:00:00+02:00,1969-01-01T00:00:00+02:00,cardiovascular_problems,American horse breeder
1906-01-01T00:00:00+02:00,1906-04-24,1946-01-01T00:00:00+02:00,accidents_murder_and_war,fascist broadcaster
1907-01-01T00:00:00+02:00,1907-11-17,1985-01-01T00:00:00+02:00,cardiovascular_problems,Author and Occultist
1907-01-01T00:00:00+02:00,1907-04-11,1959-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1907-01-01T00:00:00+02:00,1907-01-10,1941-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1907-01-01T00:00:00+02:00,1907-02-22,1997-01-01T00:00:00+02:00,natural_death,Actor
1907-01-01T00:00:00+02:00,1907-02-26,1994-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1907-01-01T00:00:00+02:00,1907-03-04,1964-01-01T00:00:00+02:00,cardiovascular_problems,Film radio and television actor
1907-01-01T00:00:00+02:00,1907-06-27,1991-01-01T00:00:00+02:00,cancer,Actor
1907-01-01T00:00:00+02:00,1907-06-27,1991-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1907-01-01T00:00:00+02:00,1907-07-16,1990-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1907-01-01T00:00:00+02:00,1907-07-16,1990-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1907-01-01T00:00:00+02:00,1907-08-31,2005-01-01T00:00:00+02:00,natural_death,Actor
1907-01-01T00:00:00+02:00,1907-10-20,2001-01-01T00:00:00+02:00,cancer,Actor
1907-01-01T00:00:00+02:00,1907-10-20,2001-01-01T00:00:00+02:00,cerebral_problems,Actor
1907-01-01T00:00:00+02:00,1907-08-20,1977-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1907-01-01T00:00:00+02:00,1907-04-19,1991-01-01T00:00:00+02:00,cardiovascular_problems,English actor
1907-01-01T00:00:00+02:00,1907-01-23,1988-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1907-01-01T00:00:00+02:00,1907-11-16,1997-01-01T00:00:00+02:00,cancer,American film and television actor
1907-01-01T00:00:00+02:00,1907-11-16,1997-01-01T00:00:00+02:00,cerebral_problems,American film and television actor
1907-01-01T00:00:00+02:00,1907-06-29,1961-01-01T00:00:00+02:00,cardiovascular_problems,Actress vaudevillian
1907-01-01T00:00:00+02:00,1907-03-17,1974-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1907-01-01T00:00:00+02:00,1907-03-27,1989-01-01T00:00:00+02:00,natural_death,American actor
1907-01-01T00:00:00+02:00,1907-02-15,1994-01-01T00:00:00+02:00,pneumonia,Film and television actor
1907-01-01T00:00:00+02:00,1907-02-15,1994-01-01T00:00:00+02:00,other_respiratory_problems,Film and television actor
1908-01-01T00:00:00+02:00,1908-08-06,1944-01-01T00:00:00+02:00,cardiovascular_problems,American actor best known for playing Marvel Comics' Captain America in the 1943 film serial
1908-01-01T00:00:00+02:00,1908-12-31,2005-01-01T00:00:00+02:00,natural_death,Austrian Nazi hunter
1908-01-01T00:00:00+02:00,1908-11-04,1997-01-01T00:00:00+02:00,cardiovascular_problems,American cinematographer
1908-01-01T00:00:00+02:00,1908-05-15,2005-01-01T00:00:00+02:00,cardiovascular_problems,American animator
1908-01-01T00:00:00+02:00,1908-04-30,1990-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1908-01-01T00:00:00+02:00,1908-04-30,1990-01-01T00:00:00+02:00,cancer,Actress
1908-01-01T00:00:00+02:00,1908-01-05,1963-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1908-01-01T00:00:00+02:00,1908-02-01,1980-01-01T00:00:00+02:00,cardiovascular_problems,American film director
1908-01-01T00:00:00+02:00,1908-12-14,1996-01-01T00:00:00+02:00,cardiovascular_problems,Actor comedian
1908-01-01T00:00:00+02:00,1908-06-05,1987-01-01T00:00:00+02:00,other_respiratory_problems,Comic actor actor
1908-01-01T00:00:00+02:00,1908-02-07,1983-01-01T00:00:00+02:00,cardiovascular_problems,American swimmer Olympic gold medalist actor
1908-01-01T00:00:00+02:00,1908-05-30,1989-01-01T00:00:00+02:00,cardiovascular_problems,Voice actor comedian
1908-01-01T00:00:00+02:00,1908-05-30,1989-01-01T00:00:00+02:00,other_respiratory_problems,Voice actor comedian
1908-01-01T00:00:00+02:00,1908-08-06,1982-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1908-01-01T00:00:00+02:00,1908-07-23,1978-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1909-01-01T00:00:00+02:00,1909-06-20,1959-01-01T00:00:00+02:00,cardiovascular_problems,actor
1909-01-01T00:00:00+02:00,1909-06-26,1990-01-01T00:00:00+02:00,natural_death,American actor
1909-01-01T00:00:00+02:00,1909-06-05,1985-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1909-01-01T00:00:00+02:00,1909-12-09,2000-01-01T00:00:00+02:00,cardiovascular_problems,Actor Naval officer
1909-01-01T00:00:00+02:00,1909-02-06,1983-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1909-01-01T00:00:00+02:00,1909-09-15,1968-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1909-01-01T00:00:00+02:00,1909-02-09,1955-01-01T00:00:00+02:00,cardiovascular_problems,Actress singer
1910-01-01T00:00:00+02:00,1910-10-02,1964-01-01T00:00:00+02:00,cardiovascular_problems,Stunt director Action Director Action Co-ordinator
1910-01-01T00:00:00+02:00,1910-01-27,1999-01-01T00:00:00+02:00,cardiovascular_problems,Chinese gymnast
1910-01-01T00:00:00+02:00,1910-11-15,2005-01-01T00:00:00+02:00,natural_death,Irish actor
1910-01-01T00:00:00+02:00,1910-03-23,1996-01-01T00:00:00+02:00,natural_death,American actor
1910-01-01T00:00:00+02:00,1910-09-12,1981-01-01T00:00:00+02:00,cardiovascular_problems,American jazz bandleader
1910-01-01T00:00:00+02:00,1910-08-12,2006-01-01T00:00:00+02:00,natural_death,American actress
1910-01-01T00:00:00+02:00,1910-03-25,1965-01-01T00:00:00+02:00,cardiovascular_problems,Indian classical musician
1910-01-01T00:00:00+02:00,1910-08-09,2014-01-01T00:00:00+02:00,natural_death,American horticulturalist and philanthropist
1910-01-01T00:00:00+02:00,1910-05-21,1969-01-01T00:00:00+02:00,cardiovascular_problems,Australian trade unionist and communist
1910-01-01T00:00:00+02:00,1910-03-24,1975-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1910-01-01T00:00:00+02:00,1910-11-03,1984-01-01T00:00:00+02:00,cardiovascular_problems,British actor
1910-01-01T00:00:00+02:00,1910-06-09,1990-01-01T00:00:00+02:00,pneumonia,Actor
1910-01-01T00:00:00+02:00,1910-07-28,1958-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1910-01-01T00:00:00+02:00,1910-12-13,1971-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1910-01-01T00:00:00+02:00,1910-02-27,1990-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1910-01-01T00:00:00+02:00,1910-05-19,1949-01-01T00:00:00+02:00,accidents_murder_and_war,Murderer of Mahatma Gandhi
1910-01-01T00:00:00+02:00,1910-08-18,2001-01-01T00:00:00+02:00,cerebral_problems,American composer
1910-01-01T00:00:00+02:00,1910-08-18,2001-01-01T00:00:00+02:00,cardiovascular_problems,American composer
1910-01-01T00:00:00+02:00,1910-03-05,1977-01-01T00:00:00+02:00,cardiovascular_problems,American chemist and spy
1910-01-01T00:00:00+02:00,1910-12-08,1990-01-01T00:00:00+02:00,natural_death,Hungarian actor and singer
1911-01-01T00:00:00+02:00,1911-06-03,1999-01-01T00:00:00+02:00,cerebral_problems,Actress scriptwriter
1911-01-01T00:00:00+02:00,1911-07-07,2005-01-01T00:00:00+02:00,natural_death,English actress
1911-01-01T00:00:00+02:00,1911-12-12,1963-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1911-01-01T00:00:00+02:00,1911-07-29,1994-01-01T00:00:00+02:00,cardiovascular_problems,Actor
{1911-01-01T00:00:00+02:00|1912-01-01T00:00:00+02:00},{1911-02-11|1912-02-11},1965-01-01T00:00:00+02:00,cardiovascular_problems,Comic book artist animator
1911-01-01T00:00:00+02:00,1911-01-02,1943-01-01T00:00:00+02:00,accidents_murder_and_war,American businessman
1911-01-01T00:00:00+02:00,1911-01-01T00:00:00+02:00,1949-01-01T00:00:00+02:00,accidents_murder_and_war,Hindu activist and entrepreneur
1911-01-01T00:00:00+02:00,1911-03-24,2006-01-01T00:00:00+02:00,natural_death,Animator and cartoonist
1912-01-01T00:00:00+02:00,1912-02-06,1945-01-01T00:00:00+02:00,accidents_murder_and_war,Longtime companion and briefly wife of Adolf Hitler
1912-01-01T00:00:00+02:00,1912-03-11,2002-01-01T00:00:00+02:00,other_respiratory_problems,Spanish composer
1912-01-01T00:00:00+02:00,1912-11-14,2003-01-01T00:00:00+02:00,cardiovascular_problems,Structural engineer
1912-01-01T00:00:00+02:00,1912-01-10,1948-01-01T00:00:00+02:00,accidents_murder_and_war,Austrian Holocaust perpetrator
1912-01-01T00:00:00+02:00,1912-06-06,1951-01-01T00:00:00+02:00,cardiovascular_problems,Actress author
1912-01-01T00:00:00+02:00,1912-06-06,1951-01-01T00:00:00+02:00,accidents_murder_and_war,Actress author
1912-01-01T00:00:00+02:00,1912-09-22,2003-01-01T00:00:00+02:00,natural_death,American actress
1912-01-01T00:00:00+02:00,1912-10-31,2008-01-01T00:00:00+02:00,natural_death,American film director
1912-01-01T00:00:00+02:00,1912-09-13,1982-01-01T00:00:00+02:00,other_respiratory_problems,American actor
1912-01-01T00:00:00+02:00,1912-05-11,1979-01-01T00:00:00+02:00,cardiovascular_problems,American politician
1912-01-01T00:00:00+02:00,1912-05-31,1969-01-01T00:00:00+02:00,cardiovascular_problems,American actor and director
1912-01-01T00:00:00+02:00,1912-08-27,1980-01-01T00:00:00+02:00,cardiovascular_problems,Mexican socialite
1912-01-01T00:00:00+02:00,1912-05-12,{1953-01-01T00:00:00+02:00|1954-01-01T00:00:00+02:00},cardiovascular_problems,American actress and journalist
1912-01-01T00:00:00+02:00,1912-05-06,1994-01-01T00:00:00+02:00,natural_death,American actor
1912-01-01T00:00:00+02:00,1912-06-24,1994-01-01T00:00:00+02:00,cardiovascular_problems,BBC cricket commentator
1912-01-01T00:00:00+02:00,1912-07-04,1998-01-01T00:00:00+02:00,cardiovascular_problems,American television personality
1912-01-01T00:00:00+02:00,1912-06-13,1967-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1912-01-01T00:00:00+02:00,1912-02-05,1996-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1913-01-01T00:00:00+02:00,1913-04-20,1965-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1913-01-01T00:00:00+02:00,1913-07-28,1944-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1913-01-01T00:00:00+02:00,1913-12-04,1978-01-01T00:00:00+02:00,cardiovascular_problems,Film director producer editor
1913-01-01T00:00:00+02:00,1913-03-22,1971-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1913-01-01T00:00:00+02:00,1913-10-10,1994-01-01T00:00:00+02:00,cardiovascular_problems,American actress singer & television personality
1913-01-01T00:00:00+02:00,1913-04-14,1995-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1913-01-01T00:00:00+02:00,1913-11-05,1975-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1913-01-01T00:00:00+02:00,1913-03-29,1985-01-01T00:00:00+02:00,cardiovascular_problems,American actor and performer
1913-01-01T00:00:00+02:00,1913-02-25,1988-01-01T00:00:00+02:00,cardiovascular_problems,German actor
1913-01-01T00:00:00+02:00,1913-11-02,1994-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1913-01-01T00:00:00+02:00,1913-07-18,1985-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1913-01-01T00:00:00+02:00,1913-05-04,2009-01-01T00:00:00+02:00,natural_death,Japanese actor
1913-01-01T00:00:00+02:00,1913-11-24,1990-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1914-01-01T00:00:00+02:00,1914-05-05,1958-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1914-01-01T00:00:00+02:00,1914-03-05,1998-01-01T00:00:00+02:00,natural_death,German actor
1914-01-01T00:00:00+02:00,1914-10-09,1985-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1914-01-01T00:00:00+02:00,1914-10-19,2014-01-01T00:00:00+02:00,natural_death,Actress
1914-01-01T00:00:00+02:00,{1914-04-15|1914-04-25},1965-01-01T00:00:00+02:00,cardiovascular_problems,American screenwriter and political activist
1914-01-01T00:00:00+02:00,1914-02-22,2012-01-01T00:00:00+02:00,natural_death,Italian virologist
1914-01-01T00:00:00+02:00,1914-06-11,1968-01-01T00:00:00+02:00,cardiovascular_problems,American radio film and television character actor
1914-01-01T00:00:00+02:00,1914-09-14,1999-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1914-01-01T00:00:00+02:00,1914-02-17,1959-01-01T00:00:00+02:00,cardiovascular_problems,American actor and World War II flying ace
1914-01-01T00:00:00+02:00,1914-08-08,1987-01-01T00:00:00+02:00,cardiovascular_problems,cardiac surgeon
1915-01-01T00:00:00+02:00,1915-09-22,1972-01-01T00:00:00+02:00,cardiovascular_problems,British actor
1915-01-01T00:00:00+02:00,1915-09-24,2013-01-01T00:00:00+02:00,natural_death,French actress
1915-01-01T00:00:00+02:00,1915-11-02,{2005-01-01T00:00:00+02:00|2015-01-01T00:00:00+02:00},cardiovascular_problems,American film producer and businessman
1915-01-01T00:00:00+02:00,1915-02-27,1985-01-01T00:00:00+02:00,cardiovascular_problems,American businessman
1915-01-01T00:00:00+02:00,1915-02-21,1960-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1915-01-01T00:00:00+02:00,1915-11-23,1992-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1915-01-01T00:00:00+02:00,1915-05-01,2007-01-01T00:00:00+02:00,cardiovascular_problems,American animator
1915-01-01T00:00:00+02:00,1915-05-06,1985-01-01T00:00:00+02:00,cardiovascular_problems,Broadcaster director actor
1915-01-01T00:00:00+02:00,1915-02-11,1995-01-01T00:00:00+02:00,natural_death,American actor
1915-01-01T00:00:00+02:00,1915-04-14,1951-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1915-01-01T00:00:00+02:00,1915-10-15,2002-01-01T00:00:00+02:00,cardiovascular_problems,American businessman/race horse owner
1915-01-01T00:00:00+02:00,1915-06-17,2012-01-01T00:00:00+02:00,natural_death,American businessman; founder chairman and CEO of Cubic Corporation; college baseball basketball football and track athlete; also played early semi-professional football for the Richmond Arrows
1915-01-01T00:00:00+02:00,1915-02-01,2014-01-01T00:00:00+02:00,natural_death,American actress and painter
1915-01-01T00:00:00+02:00,{1915-02-21|1915-06-07},1979-01-01T00:00:00+02:00,cardiovascular_problems,American sportswriter
1915-01-01T00:00:00+02:00,1915-10-31,1984-01-01T00:00:00+02:00,cardiovascular_problems,British actor
1915-01-01T00:00:00+02:00,1915-10-30,1998-01-01T00:00:00+02:00,other_respiratory_problems,American actor
1915-01-01T00:00:00+02:00,1915-10-22,1980-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1915-01-01T00:00:00+02:00,1915-10-21,2008-01-01T00:00:00+02:00,natural_death,Costume Designer
1915-01-01T00:00:00+02:00,1915-12-13,1982-01-01T00:00:00+02:00,cardiovascular_problems,Film stage and TV actor
1916-01-01T00:00:00+02:00,1916-03-19,2000-01-01T00:00:00+02:00,natural_death,British actor
1916-01-01T00:00:00+02:00,1916-12-25,2001-01-01T00:00:00+02:00,cardiovascular_problems,Film actor
1916-01-01T00:00:00+02:00,1916-03-31,2012-01-01T00:00:00+02:00,natural_death,American actor
1916-01-01T00:00:00+02:00,1916-02-28,1977-01-01T00:00:00+02:00,cardiovascular_problems,Journalist
1916-01-01T00:00:00+02:00,1916-11-14,2011-01-01T00:00:00+02:00,natural_death,American television writer and producer
1916-01-01T00:00:00+02:00,1916-06-19,1979-01-01T00:00:00+02:00,cardiovascular_problems,American businessman
1916-01-01T00:00:00+02:00,1916-11-07,2002-01-01T00:00:00+02:00,natural_death,Film actor
1916-01-01T00:00:00+02:00,1916-05-24,1972-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1916-01-01T00:00:00+02:00,1916-11-20,2008-01-01T00:00:00+02:00,cancer,Actress
1916-01-01T00:00:00+02:00,1916-11-20,2008-01-01T00:00:00+02:00,cerebral_problems,Actress
1916-01-01T00:00:00+02:00,1916-04-04,1990-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1916-01-01T00:00:00+02:00,1916-11-16,1988-01-01T00:00:00+02:00,cardiovascular_problems,Voice actor
1916-01-01T00:00:00+02:00,1916-11-15,2008-01-01T00:00:00+02:00,natural_death,Mexican-American animator film director film producer
1916-01-01T00:00:00+02:00,1916-04-15,1981-01-01T00:00:00+02:00,cardiovascular_problems,Kennedy Administration staff member
1916-01-01T00:00:00+02:00,1916-07-02,1991-01-01T00:00:00+02:00,natural_death,American actor
1917-01-01T00:00:00+02:00,1917-08-29,2004-01-01T00:00:00+02:00,natural_death,Actress
1917-01-01T00:00:00+02:00,1917-10-07,2006-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1917-01-01T00:00:00+02:00,1917-10-07,2006-01-01T00:00:00+02:00,other_respiratory_problems,Actress
1917-01-01T00:00:00+02:00,1917-03-16,1983-01-01T00:00:00+02:00,cardiovascular_problems,Indian cricketer and administrator
1917-01-01T00:00:00+02:00,1917-07-17,2012-01-01T00:00:00+02:00,natural_death,American actress
1917-01-01T00:00:00+02:00,1917-10-23,1983-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1917-01-01T00:00:00+02:00,1917-04-01,1997-01-01T00:00:00+02:00,cardiovascular_problems,Television producer
1917-01-01T00:00:00+02:00,1917-03-06,1973-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1917-01-01T00:00:00+02:00,1917-07-02,1973-01-01T00:00:00+02:00,cardiovascular_problems,American musician producer
1917-01-01T00:00:00+02:00,{1917-01-03|1917-01-04},1997-01-01T00:00:00+02:00,cardiovascular_problems,American actor
1917-01-01T00:00:00+02:00,1917-10-22,2013-01-01T00:00:00+02:00,natural_death,Actress
1917-01-01T00:00:00+02:00,1917-11-04,2012-01-01T00:00:00+02:00,other_respiratory_problems,Actor
1917-01-01T00:00:00+02:00,1917-12-22,1976-01-01T00:00:00+02:00,cardiovascular_problems,Actor
1917-01-01T00:00:00+02:00,{1917-11-11|1917-11-17},1969-01-01T00:00:00+02:00,cardiovascular_problems,German actor
1917-01-01T00:00:00+02:00,1917-04-29,2012-01-01T00:00:00+02:00,cardiovascular_problems,Actress
1917-01-01T00:00:00+02:00,1917-09-15,1951-01-01T00:00:00+02:00,accidents_murder_and_war,Actor
1917-01-01T00:00:00+02:00,1917-07-09,1995-01-01T00:00:00+02:00,cardiovascular_problems,Model actress
1917-01-01T00:00:00+02:00,1917-01-13,2004-01-01T00:00:00+02:00,cardiovascular_problems,Malaysian Australian and Singaporean businessman
1918-01-01T00:00:00+02:00,1918-01-14,1999-01-01T00:00:00+02:00,pneumonia,Assassin of South African Prime Minister Hendrik Verwoerd
1918-01-01T00:00:00+02:00,1918-01-14,1999-01-01T00:00:00+02:00,cardiovascular_problems,Assassin of South African Prime Minister Hendrik Verwoerd
1918-01-01T00:00:00+02:00,1918-07-23,2014-01-01T00:00:00+02:00,natural_death,American actress
1918-01-01T00:00:00+02:00,1918-02-18,1995-01-01T00:00:00+02:00,other_respiratory_problems,American actor
1918-01-01T00:00:00+02:00,1918-04-26,1974-01-01T00:00:00+02:00,cardiovascular_problems,American actor
